ID,Gene,gene_length,Transcript count,weights
cg19673376,PTPRH,28258,7,0.1110538791135
cg18047794,PPP6R1,29215,8,0.6876100634005166
cg12129596,PPP6R1,29215,8,0.1993912851061438
cg09969046,PPP6R1,29215,8,0.2852278751566917
cg04996158,PPP6R1,29215,8,0.2392710694745135
cg09889103,PPP6R1,29215,8,0.3641575876001326
cg08150470,SUV420H2,8267,11,0.4678435282750339
cg11368509,SUV420H2,8267,11,0.2814686527978748
cg07742499,SUV420H2,8267,11,0.6439478819515536
cg04960951,SUV420H2,8267,11,0.7194399509734023
cg02691685,SUV420H2,8267,11,0.6467160877813691
cg18844304,SUV420H2,8267,11,0.6102243819271149
cg03768007,SUV420H2,8267,11,0.550386944647614
cg22369252,SUV420H2,8267,11,0.5733658906068112
cg23046897,SUV420H2,8267,11,0.5192321316281411
cg24127743,SUV420H2,8267,11,0.4967826716463712
cg06600153,COX6B2,5508,10,0.6138677214729675
cg21109867,RPL28,17899,12,0.4944539639565501
cg02608292,RPL28,17899,12,0.5911834383357816
cg15162827,RPL28,17899,12,0.7922695406841278
cg27067379,RPL28,17899,12,0.6916890453269084
cg18355869,RPL28,17899,12,0.7883013536394791
cg13620808,UBE2S,6493,4,0.4067464073221217
cg09541373,UBE2S,6493,4,0.2743450688987578
cg19669476,UBE2S,6493,4,0.5949941012454224
cg02464563,NAT14,2564,5,0.4957889507289687
cg23530263,NAT14,2564,5,0.4203521512086419
cg14884197,NAT14,2564,5,0.450132470554821
cg17924085,NAT14,2564,5,0.3849825334227537
cg07778837,NAT14,2564,5,0.3621011449963482
cg15698995,NAT14,2564,5,0.2421408340338892
cg22468123,NAT14,2564,5,0.3061096917271285
cg14906905,ZNF784,3859,2,0.1078684814866219
cg16954928,ZNF784,3859,2,0.2890581643975936
cg23844497,ZNF784,3859,2,0.2854851782037576
cg22981738,ZNF784,3859,2,0.5990105739435063
cg00766729,ZNF784,3859,2,0.5125426360522541
cg11306428,ZNF784,3859,2,0.7753589863814242
cg22169206,ZNF784,3859,2,0.7009749151028257
cg12582959,CCDC106,12099,9,0.5964167295882962
cg27537628,CCDC106,12099,9,0.6110569135957714
cg08496742,CCDC106,12099,9,0.5449233220104933
cg04126816,CCDC106,12099,9,0.1858918996128457
cg25230111,CCDC106,12099,9,0.1747150914587976
cg02495971,U2AF2,20569,8,0.5360066263728896
cg04689371,U2AF2,20569,8,0.3111210942376876
cg08668112,U2AF2,20569,8,0.4413493054087669
cg01510051,ZSCAN5A,147071,18,0.1632589903407016
cg10638415,ZSCAN5A,147071,18,0.6454009747816101
cg21493505,ZSCAN5A,147071,18,0.3609872638534255
cg06942685,ZSCAN5A,147071,18,0.527788472886171
cg15708153,ZSCAN5A,147071,18,0.6531623775200704
cg18787401,ZSCAN5A,147071,18,0.6552183724857418
cg26309134,ZSCAN5A,147071,18,0.6575015569395996
cg27062795,ZSCAN5A,147071,18,0.6536871280843499
cg27477373,ZSCAN5A,147071,18,0.6091573984149646
cg03146949,ZSCAN5A,147071,18,0.6531143065177503
cg08697092,ZSCAN5A,147071,18,0.7531989667401925
cg20004406,ZSCAN5A,147071,18,0.7923093901695333
cg20118020,ZNF583,38069,8,0.7526788094036444
cg02776314,ZNF583,38069,8,0.6411099018503362
cg00796360,ZNF583,38069,8,0.5919013936817558
cg24119079,ZNF583,38069,8,0.6090493703831169
cg03280624,ZNF583,38069,8,0.5314466387010347
cg27009208,ZNF583,38069,8,0.6086072347915874
cg05508084,ZNF667,38740,8,0.5879329735414768
cg24732137,ZNF667,38740,8,0.4609893329111466
cg24464397,ZNF667,38740,8,0.4244143890485672
cg26612735,ZNF667,38740,8,0.4388346025412265
cg00502665,ZNF667,38740,8,0.4330367027359555
cg08687005,ZNF667,38740,8,0.5526349820128243
cg03289872,ZNF667,38740,8,0.5803834217325906
cg15170743,ZNF470,21399,6,0.568053668336369
cg22935456,ZNF470,21399,6,0.6174767673872146
cg09265529,ZNF470,21399,6,0.5750170563399939
cg24334111,ZNF470,21399,6,0.5895630930123222
cg16722964,ZNF470,21399,6,0.6757768279455548
cg27544219,ZNF470,21399,6,0.6624945486750492
cg17136126,ZNF71,31217,3,0.3875399645582396
cg15705469,ZNF71,31217,3,0.4145827040565475
cg04181321,ZNF71,31217,3,0.4471555088656913
cg01607934,ZNF805,14530,3,0.7198962509974901
cg24236265,ZNF805,14530,3,0.559477762188093
cg08279377,ZNF805,14530,3,0.6319216926233172
cg24459738,ZNF805,14530,3,0.552171713813786
cg12963866,ZNF805,14530,3,0.6382003247059224
cg01578996,ZNF805,14530,3,0.5309232176754917
cg11865585,ZNF805,14530,3,0.6127989236105996
cg26758863,ZNF805,14530,3,0.5093450651360073
cg26744078,ZNF805,14530,3,0.4609784568869715
cg17868363,ZNF805,14530,3,0.6952597962556536
cg02978959,ZNF460,13518,3,0.7734789768266483
cg08008199,ZNF460,13518,3,0.6787764852726852
cg04421424,ZNF460,13518,3,0.6982540047324715
cg26633994,ZNF460,13518,3,0.6443983907742589
cg15740357,ZNF460,13518,3,0.5916559025474731
cg08849938,ZNF460,13518,3,0.6606243655848284
cg23255774,ZNF460,13518,3,0.4517605454815211
cg12952012,ZNF460,13518,3,0.7528023389959405
cg16518291,ZNF460,13518,3,0.777799621985685
cg14603375,ZNF543,10267,1,0.6910536551834715
cg19533530,ZNF543,10267,1,0.6765107039043454
cg23986470,ZNF543,10267,1,0.7552747358214587
cg14786398,ZNF543,10267,1,0.5665618374447325
cg01325460,ZNF543,10267,1,0.5731583501956291
cg17826375,ZNF543,10267,1,0.5150591436852614
cg04174410,ZNF543,10267,1,0.7875067447594559
cg22376081,ZNF304,8591,4,0.3906766465216882
cg23250910,ZNF304,8591,4,0.7494099543516295
cg10157975,ZNF304,8591,4,0.6741809617629838
cg17849956,ZNF304,8591,4,0.6691564167109515
cg14015503,ZNF304,8591,4,0.7181196365665471
cg13788592,ZNF304,8591,4,0.6863487219837974
cg16848116,ZNF304,8591,4,0.7535645912186248
cg21627760,ZNF304,8591,4,0.6698815162776287
cg07494047,ZNF304,8591,4,0.7648364317401327
cg02595819,TRAPPC2P1,1842,2,0.7909111622418169
cg11653944,TRAPPC2P1,1842,2,0.7533171559549353
cg23961059,TRAPPC2P1,1842,2,0.6231319795997594
cg24765016,TRAPPC2P1,1842,2,0.7314634778819624
cg06482263,ZNF548,11568,12,0.7638708853823398
cg14964494,ZNF548,11568,12,0.719468996931415
cg16266453,ZNF548,11568,12,0.7316602518598333
cg05341097,ZNF548,11568,12,0.733538141192675
cg00091060,ZNF17,10776,7,0.3645416984440021
cg24808271,ZNF17,10776,7,0.3144138490992316
cg26646392,ZNF17,10776,7,0.7563616486445242
cg15302744,ZNF17,10776,7,0.6689339771194175
cg16713690,ZNF17,10776,7,0.6961491893394585
cg02688848,ZNF17,10776,7,0.6715602068032269
cg24834709,ZNF17,10776,7,0.6826440829795412
cg04569364,ZNF17,10776,7,0.7208971993155687
cg18697006,ZNF17,10776,7,0.5359111708732675
cg13383851,ZNF749,10156,4,0.7456113045732347
cg25946320,ZNF749,10156,4,0.6114520904686118
cg01538066,ZNF749,10156,4,0.7036318779240929
cg11638847,ZNF749,10156,4,0.720508075684055
cg13903482,ZNF749,10156,4,0.7440048009423493
cg14723331,ZNF749,10156,4,0.6518180695716412
cg06458239,ZNF549,30217,4,0.4651512872829385
cg10729426,ZNF549,30217,4,0.418124449402267
cg19060970,ZNF549,30217,4,0.6198718229796699
cg16697731,ZNF549,30217,4,0.7268763883641229
cg01601746,ZNF549,30217,4,0.7087428698678881
cg13644629,ZNF549,30217,4,0.7267921906696364
cg17684296,ZNF549,30217,4,0.5737281885354939
cg04334324,ZNF530,12837,5,0.3517058181409326
cg26734668,ZNF530,12837,5,0.7010002361188776
cg23854009,ZNF530,12837,5,0.5574867275731832
cg02408356,ZNF530,12837,5,0.6857235073905213
cg08671133,ZNF530,12837,5,0.7169615199750123
cg00513060,ZNF530,12837,5,0.5645323178163065
cg12476763,ZNF530,12837,5,0.5970632175174649
cg03734784,ZNF530,12837,5,0.6689956980969562
cg16644177,ZNF134,9123,4,0.777530180480217
cg17615007,ZNF134,9123,4,0.6468230488167721
cg05547888,ZNF134,9123,4,0.6065648925840698
cg22922289,ZNF134,9123,4,0.5559131973976501
cg11259628,ZNF134,9123,4,0.51849017060536
cg02835214,ZNF134,9123,4,0.5104877999484949
cg07697981,ZNF134,9123,4,0.5617218925142892
cg18113994,ZNF134,9123,4,0.5115245738765403
cg08849574,ZNF134,9123,4,0.5982474029841449
cg23950001,ZNF134,9123,4,0.6796836644901907
cg26384031,ZNF211,12386,14,0.7759791970581952
cg25460652,ZNF211,12386,14,0.7807782242490153
cg19006507,ZNF211,12386,14,0.6596448387957526
cg18503381,ZNF211,12386,14,0.6555086052732016
cg27143938,ZNF211,12386,14,0.639583801170643
cg03223733,ZNF211,12386,14,0.6885739624785581
cg24863791,ZNF211,12386,14,0.6442257006805532
cg05908775,ZNF211,12386,14,0.6380960775256059
cg12966801,ZNF211,12386,14,0.6489165281238357
cg21262300,ZNF211,12386,14,0.6831078669998838
cg06615754,ZNF551,35332,5,0.2873660133495191
cg24167603,ZNF551,35332,5,0.7400245097400946
cg22658244,ZNF551,35332,5,0.6680713096024855
cg24214260,ZNF551,35332,5,0.6888957950990321
cg01644850,ZNF551,35332,5,0.7442837420909243
cg02951059,ZNF551,35332,5,0.6989317714597028
cg02933881,ZNF551,35332,5,0.7158810795977226
cg11294513,ZNF154,11844,3,0.6070343839929301
cg21790626,ZNF154,11844,3,0.648555082075998
cg27049766,ZNF154,11844,3,0.6309778410618762
cg12506930,ZNF154,11844,3,0.571715060009208
cg26465391,ZNF154,11844,3,0.4797706498207748
cg01268824,ZNF154,11844,3,0.4182139433344737
cg27046034,ZNF586,50284,6,0.401518931040375
cg03584535,ZNF586,50284,6,0.7053614632298789
cg07685728,ZNF586,50284,6,0.671682254589563
cg20751795,ZNF586,50284,6,0.614688474886495
cg14038484,ZNF586,50284,6,0.7500389915450973
cg22722891,ZNF552,11072,4,0.6373226172159895
cg21929600,ZNF552,11072,4,0.6179001873554616
cg22239958,ZNF552,11072,4,0.7205177170681912
cg12983442,ZNF552,11072,4,0.7427159803094432
cg16615451,ZNF552,11072,4,0.7454952221539296
cg10133929,ZNF552,11072,4,0.7817393042603028
cg26847756,ZNF552,11072,4,0.72776125624313
cg08450404,ZNF552,11072,4,0.6747311283783746
cg20709948,ZNF552,11072,4,0.6664571387531913
cg22510337,ZNF814,40343,14,0.6386230903211394
cg13668618,ZNF418,13509,11,0.7291362903432168
cg12961842,ZNF418,13509,11,0.6683363894669421
cg11788523,ZNF418,13509,11,0.6481673088449298
cg15060012,ZNF418,13509,11,0.6422480285825086
cg18673377,ZNF418,13509,11,0.5104172044175169
cg26356061,ZNF418,13509,11,0.4834971715166949
cg26671652,ZNF418,13509,11,0.6983300387205273
cg07474494,ZNF418,13509,11,0.6944817743835928
cg11998703,ZNF418,13509,11,0.6931272265261955
cg23484087,ZNF256,6842,2,0.7214240653246303
cg22731359,ZNF256,6842,2,0.7330037086690762
cg16246961,ZNF256,6842,2,0.6945932799867974
cg12555306,ZNF256,6842,2,0.7315119878829736
cg05119514,ZNF256,6842,2,0.6841361240837792
cg27388983,ZNF256,6842,2,0.6264955472186002
cg12048031,ZNF256,6842,2,0.7544236062950983
cg02959669,ZNF256,6842,2,0.762651103739009
cg14556070,ZNF256,6842,2,0.6669109625121262
cg08701621,ZNF135,27070,7,0.5975701640063347
cg06454760,ZNF135,27070,7,0.6191734397943378
cg02473540,ZNF135,27070,7,0.5854662131343704
cg09907936,ZNF135,27070,7,0.6417957832571125
cg16638540,ZNF135,27070,7,0.6492351174667642
cg18430128,ZNF135,27070,7,0.6143337364063963
cg00683895,ZNF544,48855,21,0.4657729227682249
cg01859739,ZNF544,48855,21,0.5119574402400082
cg16187092,ZNF544,48855,21,0.538677785269816
cg21155461,ZNF544,48855,21,0.6064504076322029
cg21747958,ZNF544,48855,21,0.627376927481436
cg04352026,ZNF544,48855,21,0.578971660257922
cg08397273,ZNF544,48855,21,0.6031038215954669
cg10051935,ZNF544,48855,21,0.5551935365278049
cg01648131,ZSCAN22,15313,1,0.5498883515851021
cg02801453,ZSCAN22,15313,1,0.544661357372114
cg17303711,ZSCAN22,15313,1,0.5297244292126607
cg09317632,ZSCAN22,15313,1,0.5205693822882905
cg22255355,ZSCAN22,15313,1,0.513421303201298
cg25041148,ZSCAN22,15313,1,0.4754339067687793
cg21468511,ZSCAN22,15313,1,0.6025565831216341
cg13389213,ZSCAN22,15313,1,0.5951291264870654
cg04776910,ZNF497,8491,3,0.4535939833889917
cg14989522,ZNF497,8491,3,0.6071564456529275
cg00840926,ZNF584,16823,9,0.6746507899436669
cg07777224,ZNF584,16823,9,0.506538509606199
cg07764513,ZNF584,16823,9,0.3765079893577716
cg09150815,ZNF584,16823,9,0.4240284743672546
cg19594024,ZNF584,16823,9,0.4246531655145804
cg19344263,ZNF584,16823,9,0.4466904882788868
cg13468174,ZNF584,16823,9,0.4832151346403271
cg14545763,ZNF584,16823,9,0.3793859938635606
cg01221484,ZNF584,16823,9,0.4672559168843023
cg19776201,ZNF132,7408,2,0.73762066700827
cg03735888,ZNF132,7408,2,0.7623434997907754
cg13877915,ZNF132,7408,2,0.6582812837991836
cg00547077,ZNF132,7408,2,0.723705117225795
cg24366702,ZNF132,7408,2,0.7238903506341345
cg00868383,ZNF132,7408,2,0.7090588558720627
cg24694913,ZNF324,6522,4,0.5795441056622789
cg16198095,ZNF324,6522,4,0.5152277849573285
cg08703520,ZNF324,6522,4,0.481640072484657
cg11765560,ZNF324,6522,4,0.6415465720323221
cg08693600,ZNF324,6522,4,0.3878678377868463
cg23473726,ZNF324,6522,4,0.4707874061643108
cg22822383,ZNF446,7213,7,0.612399661194168
cg11806389,ZNF446,7213,7,0.5867804349358271
cg17139983,ZNF446,7213,7,0.6399810972010334
cg19862109,ZNF446,7213,7,0.5687295687919491
cg12528394,TRIM28,6631,15,0.2347236210609518
cg11909976,TRIM28,6631,15,0.4026182391795215
cg17840453,TRIM28,6631,15,0.577163002451493
cg05663122,TRIM28,6631,15,0.3814741114964305
cg24109975,TRIM28,6631,15,0.3863243022101124
cg14042128,CHMP2A,3558,8,0.7160388784615229
cg12553198,CHMP2A,3558,8,0.566242271948946
cg02955050,UBE2M,3248,5,0.6398596168234867
cg12245206,UBE2M,3248,5,0.5684051394283729
cg17783671,UBE2M,3248,5,0.5586784775410085
cg20631335,UBE2M,3248,5,0.5895807575808286
cg08704884,UBE2M,3248,5,0.5648630987197554
cg22150978,UBE2M,3248,5,0.6526235435053739
cg07533320,UBE2M,3248,5,0.7170477926002509
cg24636668,UBE2M,3248,5,0.731921106766936
cg15191848,MZF1,11644,8,0.5321826611885844
cg11686214,MZF1,11644,8,0.555781841309736
cg01050704,MZF1,11644,8,0.4663978610707543
cg23196670,MZF1,11644,8,0.5069100936065579
cg09444255,MZF1,11644,8,0.6077394677392047
cg14986359,MZF1,11644,8,0.5489933342201988
cg18664773,MZF1,11644,8,0.5536441078423386
cg19609315,MZF1,11644,8,0.5559265582641929
cg18429685,MZF1,11644,8,0.611180876546133
cg16396417,MZF1,11644,8,0.6734307739746719
cg13923040,MZF1,11644,8,0.6754624561148264
cg22010065,MZF1,11644,8,0.549479128680471
cg18062360,MZF1,11644,8,0.4452998744241632
cg13979592,MZF1,11644,8,0.5799703590239552
cg10075436,MZF1,11644,8,0.5999215118798279
cg21949518,ACP1,14143,13,0.4824847061382122
cg00431236,ACP1,14143,13,0.6647468642462679
cg27366669,ACP1,14143,13,0.5962589785802036
cg16525606,ACP1,14143,13,0.1745829617517383
cg22248683,ACP1,14143,13,0.198023844072663
cg18863077,ACP1,14143,13,0.2233119671345461
cg19374947,ACP1,14143,13,0.2622855032109656
cg21586243,ACP1,14143,13,0.3319737072176434
cg21155418,ACP1,14143,13,0.2175197395099149
cg12164282,PXDN,112965,14,0.409012890087706
cg25181651,PXDN,112965,14,0.4329687739016132
cg01472464,TRAPPC12,105419,23,0.1085344854593405
cg12447832,TRAPPC12,105419,23,0.2596175881855829
cg11855769,TRAPPC12,105419,23,0.6863299515788703
cg12686344,TRAPPC12,105419,23,0.5774478098127128
cg09716209,TRAPPC12,105419,23,0.4485429635744433
cg15161785,ADI1,22375,3,0.3185466736854272
cg23227555,ADI1,22375,3,0.2485851000689432
cg13155114,ADI1,22375,3,0.6622072112600021
cg10209223,ADI1,22375,3,0.6754379925610542
cg02610787,ADI1,22375,3,0.6923276249509983
cg08165221,SOX11,8717,1,0.7009488191305943
cg16719845,CMPK2,26065,7,0.4176031681659022
cg07466433,CMPK2,26065,7,0.2908111403150281
cg11044724,CMPK2,26065,7,0.3498506538274852
cg27051171,CMPK2,26065,7,0.4344255166511245
cg00137156,CMPK2,26065,7,0.4768538749003324
cg18887033,CMPK2,26065,7,0.5723582368574281
cg25396690,CMPK2,26065,7,0.5319325291571222
cg13452400,CMPK2,26065,7,0.5224245397438977
cg16725094,RNF144A,150894,7,0.3592074419243672
cg09064070,RNF144A,150894,7,0.308702777085463
cg12498522,RNF144A,150894,7,0.6294198337696973
cg03065975,RNF144A,150894,7,0.2024633217746141
cg00879141,ID2,5608,4,0.348743178600544
cg14988214,KIDINS220,112352,14,0.6910305090038762
cg21952484,KIDINS220,112352,14,0.5109454284359048
cg27140647,KIDINS220,112352,14,0.3152064555612399
cg05516140,KIDINS220,112352,14,0.3601219140823152
cg16517634,KIDINS220,112352,14,0.5421509158084348
cg02639181,KIDINS220,112352,14,0.2925944995729815
cg16333269,KIDINS220,112352,14,0.0415515393640209
cg03077836,ASAP2,198918,5,0.4471197162900742
cg00536383,ASAP2,198918,5,0.2741883631954482
cg23889771,ITGB1BP1,20072,21,0.5846603328466113
cg24873957,ITGB1BP1,20072,21,0.5799396905927332
cg20093808,ITGB1BP1,20072,21,0.4007178486324216
cg20093808,CPSF3,49533,5,0.4007178486324216
cg07814910,ITGB1BP1,20072,21,0.4896066113229216
cg07814910,CPSF3,49533,5,0.4896066113229216
cg08047252,IAH1,22885,16,0.6513481728951143
cg04210100,IAH1,22885,16,0.5367552462112243
cg01417553,IAH1,22885,16,0.4957590925310422
cg17568255,IAH1,22885,16,0.532720867621648
cg20556744,IAH1,22885,16,0.5216653622736341
cg05986044,IAH1,22885,16,0.4711914082450227
cg12285409,IAH1,22885,16,0.3405437612554507
cg27494615,IAH1,22885,16,0.3422382116114302
cg24320643,ADAM17,67306,3,0.5411346291489223
cg23886495,ADAM17,67306,3,0.551168410264891
cg01118224,ADAM17,67306,3,0.4659911165752049
cg01822537,ADAM17,67306,3,0.4990873867969336
cg01393184,ADAM17,67306,3,0.3928948752156294
cg03998474,ADAM17,67306,3,0.3732014801114101
cg11362955,ADAM17,67306,3,0.4478288255250734
cg01373705,ADAM17,67306,3,0.5612878586979579
cg07602671,GRHL1,57070,9,0.1892226200921729
cg22549231,GRHL1,57070,9,0.1678567045946614
cg16227131,GRHL1,57070,9,0.3464364776053554
cg23458613,KLF11,11987,6,0.6426895220559103
cg12005760,KLF11,11987,6,0.587289321439748
cg18251222,KLF11,11987,6,0.205149817799374
cg13154104,HPCAL1,124728,5,0.4829522857000163
cg12346749,HPCAL1,124728,5,0.5611680642216608
cg06349981,HPCAL1,124728,5,0.4128448777479354
cg17097992,HPCAL1,124728,5,0.4226811155912943
cg11674713,ODC1,8536,4,0.1566863371978347
cg08688063,ODC1,8536,4,0.2907242244361245
cg14276772,ODC1,8536,4,0.1238748600545733
cg05741384,ODC1,8536,4,0.3127985457991667
cg02085210,ODC1,8536,4,0.5456150074751381
cg10334385,C2orf50,13737,2,0.4497919817274606
cg27641709,C2orf50,13737,2,0.5985784002367617
cg12453288,C2orf50,13737,2,0.5634840706413216
cg03251967,C2orf50,13737,2,0.5784677051992909
cg04916311,PQLC3,23676,10,0.3421178231872698
cg19728485,PQLC3,23676,10,0.391921788351566
cg14014890,PQLC3,23676,10,0.4772299137470392
cg17916490,NTSR2,11986,1,0.650800114553544
cg09295081,NTSR2,11986,1,0.6357738336749192
cg25657834,NTSR2,11986,1,0.6148763692449548
cg27325314,TRIB2,25845,4,0.6917328940988491
cg02700478,TRIB2,25845,4,0.6917178055710437
cg17082953,TRIB2,25845,4,0.3144264252592769
cg27599869,TRIB2,25845,4,0.3790103367836185
cg14229362,TRIB2,25845,4,0.3467058568646828
cg13769605,TRIB2,25845,4,0.3729230721361041
cg01322165,TRIB2,25845,4,0.6112443559959326
cg15068487,NBAS,394422,10,0.393130052426488
cg27217230,NBAS,394422,10,0.6615797002202567
cg15298594,NBAS,394422,10,0.6807587006209773
cg04222876,NBAS,394422,10,0.6833085234275028
cg22364205,NBAS,394422,10,0.7671183875319392
cg25309212,NBAS,394422,10,0.7589409919808022
cg02487026,NBAS,394422,10,0.7225048573577111
cg17519750,MYCN,6443,1,0.585640641604781
cg26906731,MYCN,6443,1,0.352928790486503
cg14512425,MYCN,6443,1,0.3981061741161277
cg02204046,MYCN,6443,1,0.577307966310888
cg15529621,FAM49A,116872,6,0.0968732283575248
cg12071511,SMC6,136430,9,0.449126713721827
cg06061049,SMC6,136430,9,0.5074262182835874
cg11330941,SMC6,136430,9,0.4251524130484461
cg26423677,SMC6,136430,9,0.3917087090154822
cg26423677,GEN1,31507,7,0.3917087090154822
cg01336267,SMC6,136430,9,0.4288060521272204
cg01336267,GEN1,31507,7,0.4288060521272204
cg24466479,SMC6,136430,9,0.5456294539994683
cg24466479,GEN1,31507,7,0.5456294539994683
cg00936141,SMC6,136430,9,0.5906770714773938
cg00936141,GEN1,31507,7,0.5906770714773938
cg11046593,MSGN1,605,1,0.2292681173822736
cg27365825,KCNS3,483768,5,0.6411160426456392
cg20673481,KCNS3,483768,5,0.7476240640928651
cg23986335,KCNS3,483768,5,0.7420820472600972
cg07629187,KCNS3,483768,5,0.729319578196776
cg03069383,RDH14,5957,2,0.4106532465395617
cg19638349,RDH14,5957,2,0.4349526602138051
cg01250320,RDH14,5957,2,0.56593713103992
cg20751086,RDH14,5957,2,0.5424325797425927
cg16918801,RDH14,5957,2,0.7616552058054402
cg26693529,TTC32,5343,4,0.6939164816357037
cg02222722,TTC32,5343,4,0.6448601914551395
cg24717024,TTC32,5343,4,0.7516980945461433
cg15837166,TTC32,5343,4,0.7979461642092107
cg15943129,TTC32,5343,4,0.7767199753599161
cg08518329,TTC32,5343,4,0.7721886673387168
cg17096665,TTC32,5343,4,0.7017628207443725
cg17420218,TTC32,5343,4,0.7608549454065544
cg05785686,TTC32,5343,4,0.6601246225464864
cg17325716,TTC32,5343,4,0.7709048860938917
cg00456387,TTC32,5343,4,0.7221783358490795
cg13314310,WDR35,79871,7,0.6776251203377158
cg19990182,WDR35,79871,7,0.5669206775240683
cg09303701,WDR35,79871,7,0.636625327610102
cg22939193,WDR35,79871,7,0.6441931227261205
cg11263497,WDR35,79871,7,0.7394464300167677
cg23059725,WDR35,79871,7,0.7720678302592462
cg01055594,WDR35,79871,7,0.3233911945602336
cg24297976,WDR35,79871,7,0.6648568193831259
cg13836422,WDR35,79871,7,0.7243473888310759
cg13030132,WDR35,79871,7,0.6839342231069029
cg18705408,MATN3,20583,3,0.4018689090187382
cg14771954,MATN3,20583,3,0.4857973328150904
cg09218354,MATN3,20583,3,0.4488347055717588
cg17427096,MATN3,20583,3,0.4680638690611988
cg12783491,MATN3,20583,3,0.6528834036815954
cg03801179,MATN3,20583,3,0.2936455592528953
cg21177096,MATN3,20583,3,0.2204758303135026
cg00289125,LAPTM4A,19378,2,0.5501505302863193
cg17989428,LAPTM4A,19378,2,0.6028850965558462
cg07509646,LAPTM4A,19378,2,0.6477160644901248
cg19484160,LAPTM4A,19378,2,0.6845109773918143
cg23821541,LAPTM4A,19378,2,0.6143797400609564
cg22201381,LAPTM4A,19378,2,0.7126380578981861
cg14971810,LAPTM4A,19378,2,0.6414500630046621
cg23850377,LAPTM4A,19378,2,0.658355556415688
cg17080181,SDC1,24636,6,0.3851540984541258
cg08645889,SDC1,24636,6,0.4317214403522322
cg01953119,SDC1,24636,6,0.4763416066693702
cg15339720,SDC1,24636,6,0.5578178472531636
cg13003011,SDC1,24636,6,0.5858387478568705
cg04757002,SDC1,24636,6,0.5512018591654144
cg07694848,SDC1,24636,6,0.1652634331828263
cg10104683,SDC1,24636,6,0.1420467110545336
cg01419675,RHOB,2365,1,0.677509104469484
cg04609126,RHOB,2365,1,0.5830715995627873
cg19594691,RHOB,2365,1,0.5792871767257097
cg00792123,HS1BP3,90641,7,0.7330913088942357
cg11665564,HS1BP3,90641,7,0.2761857857988992
cg05790999,HS1BP3,90641,7,0.2890604363450975
cg14719188,HS1BP3,90641,7,0.5955069589071365
cg10884560,HS1BP3,90641,7,0.5328364244182523
cg18338319,HS1BP3,90641,7,0.7262094770812955
cg04856043,HS1BP3,90641,7,0.7099458783998118
cg03753681,GDF7,6994,1,0.3199577039531976
cg09150450,GDF7,6994,1,0.678439200853887
cg21039778,GDF7,6994,1,0.7047149108584178
cg19113641,GDF7,6994,1,0.6751107353683242
cg07966910,GDF7,6994,1,0.3954904555378886
cg20752795,GDF7,6994,1,0.3493964494106761
cg18946478,GDF7,6994,1,0.3870844803459037
cg25608973,C2orf43,139094,11,0.7936611372336155
cg09109450,C2orf43,139094,11,0.7147237566355357
cg20248458,C2orf43,139094,11,0.6991309176655972
cg01816515,C2orf43,139094,11,0.6962594082673922
cg01203385,C2orf43,139094,11,0.6014752682130613
cg26625629,C2orf43,139094,11,0.5427178521733185
cg16149238,KLHL29,323393,4,0.1502411180501652
cg02551244,KLHL29,323393,4,0.2008072971568078
cg17933838,ATAD2B,178450,9,0.7393032321595892
cg14009731,ATAD2B,178450,9,0.3957337335274555
cg19614157,ATAD2B,178450,9,0.3712152500768596
cg15717719,ATAD2B,178450,9,0.4795480806147306
cg03480346,MFSD2B,53240,5,0.2411798855663551
cg19572014,MFSD2B,53240,5,0.6506207658948304
cg21129641,MFSD2B,53240,5,0.682776928818751
cg19805311,MFSD2B,53240,5,0.4682325242508424
cg08134053,MFSD2B,53240,5,0.4082955943072197
cg13259296,MFSD2B,53240,5,0.4601318380453693
cg23220551,MFSD2B,53240,5,0.4407507292653253
cg09154978,MFSD2B,53240,5,0.2538965462322883
cg12449528,MFSD2B,53240,5,0.5056293503372206
cg23118151,C2orf44,20235,3,0.8199857188977574
cg25139596,C2orf44,20235,3,0.5805652134469428
cg05570707,C2orf44,20235,3,0.623580615900997
cg15350455,C2orf44,20235,3,0.6731131664274601
cg18527268,C2orf44,20235,3,0.710432870483997
cg23977821,C2orf44,20235,3,0.6894174193168856
cg08565409,C2orf44,20235,3,0.7146920734416534
cg23535362,C2orf44,20235,3,0.7570272188190137
cg02784696,C2orf44,20235,3,0.7434908146562882
cg13401339,FKBP1B,13980,6,0.5306358794486637
cg16901991,FKBP1B,13980,6,0.576400731144468
cg13272742,FKBP1B,13980,6,0.5282301287861118
cg05529249,FKBP1B,13980,6,0.5795096935332026
cg23056047,PFN4,8106,3,0.6030404909037987
cg07265300,PFN4,8106,3,0.6769368221789275
cg08063864,PFN4,8106,3,0.7049673128306834
cg17497419,PFN4,8106,3,0.394855707211339
cg18740718,PFN4,8106,3,0.4796906212875143
cg04076037,PFN4,8106,3,0.4093565489697682
cg03280113,PFN4,8106,3,0.5153186785837245
cg21494337,CENPO,29240,9,0.7298182537946105
cg06376500,CENPO,29240,9,0.6639669678128169
cg16945982,CENPO,29240,9,0.6456557400019086
cg16945982,PTRHD1,3648,6,0.6456557400019086
cg26114003,CENPO,29240,9,0.6724710991698407
cg26114003,PTRHD1,3648,6,0.6724710991698407
cg23538226,CENPO,29240,9,0.6983748069951037
